Language	Family	ISOCode	Position	PPercent	Observed	OPercent	TotalInventory	TranscriptLength
Castilian Spanish	Indo-European	spa	504	96.000	23	71.875	32	504
Castilian Spanish	Indo-European	spa	509	97.000	23	71.875	32	509
Castilian Spanish	Indo-European	spa	514	98.000	24	75.000	32	514
Castilian Spanish	Indo-European	spa	520	99.000	24	75.000	32	520
Castilian Spanish	Indo-European	spa	525	100.000	24	75.000	32	525
Catalan	Indo-European	cat	0	0.000	0	0.000	31	0
Catalan	Indo-European	cat	6	1.000	4	12.903	31	6
Catalan	Indo-European	cat	11	2.000	7	22.581	31	11
Catalan	Indo-European	cat	17	3.000	8	25.806	31	17
Catalan	Indo-European	cat	23	4.000	10	32.258	31	23
Catalan	Indo-European	cat	28	5.000	12	38.710	31	28
Catalan	Indo-European	cat	34	6.000	14	45.161	31	34
Catalan	Indo-European	cat	40	7.000	15	48.387	31	40
Catalan	Indo-European	cat	46	8.000	15	48.387	31	46
Catalan	Indo-European	cat	51	9.000	17	54.839	31	51
Catalan	Indo-European	cat	57	10.000	17	54.839	31	57
Catalan	Indo-European	cat	63	11.000	19	61.290	31	63
Catalan	Indo-European	cat	68	12.000	19	61.290	31	68
Catalan	Indo-European	cat	74	13.000	20	64.516	31	74
Catalan	Indo-European	cat	80	14.000	22	70.968	31	80
Catalan	Indo-European	cat	86	15.000	22	70.968	31	86
Catalan	Indo-European	cat	91	16.000	23	74.194	31	91
Catalan	Indo-European	cat	97	17.000	25	80.645	31	97
Catalan	Indo-European	cat	103	18.000	25	80.645	31	103
Catalan	Indo-European	cat	108	19.000	26	83.871	31	108
Catalan	Indo-European	cat	114	20.000	26	83.871	31	114
Catalan	Indo-European	cat	120	21.000	26	83.871	31	120
Catalan	Indo-European	cat	125	22.000	26	83.871	31	125
Catalan	Indo-European	cat	131	23.000	26	83.871	31	131
Catalan	Indo-European	cat	137	24.000	26	83.871	31	137
Catalan	Indo-European	cat	142	25.000	27	87.097	31	142
Catalan	Indo-European	cat	148	26.000	27	87.097	31	148
Catalan	Indo-European	cat	154	27.000	27	87.097	31	154
Catalan	Indo-European	cat	160	28.000	27	87.097	31	160
Catalan	Indo-European	cat	165	29.000	27	87.097	31	165
Catalan	Indo-European	cat	171	30.000	27	87.097	31	171
Catalan	Indo-European	cat	177	31.000	27	87.097	31	177
Catalan	Indo-European	cat	182	32.000	27	87.097	31	182
Catalan	Indo-European	cat	188	33.000	27	87.097	31	188
Catalan	Indo-European	cat	194	34.000	27	87.097	31	194
Catalan	Indo-European	cat	200	35.000	27	87.097	31	200
Catalan	Indo-European	cat	205	36.000	27	87.097	31	205
Catalan	Indo-European	cat	211	37.000	27	87.097	31	211
Catalan	Indo-European	cat	217	38.000	27	87.097	31	217
Catalan	Indo-European	cat	222	39.000	27	87.097	31	222
Catalan	Indo-European	cat	228	40.000	27	87.097	31	228
Catalan	Indo-European	cat	234	41.000	27	87.097	31	234
Catalan	Indo-European	cat	239	42.000	27	87.097	31	239
Catalan	Indo-European	cat	245	43.000	27	87.097	31	245
Catalan	Indo-European	cat	251	44.000	27	87.097	31	251
Catalan	Indo-European	cat	256	45.000	27	87.097	31	256
Catalan	Indo-European	cat	262	46.000	27	87.097	31	262
Catalan	Indo-European	cat	268	47.000	27	87.097	31	268
Catalan	Indo-European	cat	274	48.000	27	87.097	31	274
Catalan	Indo-European	cat	279	49.000	27	87.097	31	279
Catalan	Indo-European	cat	285	50.000	27	87.097	31	285
Catalan	Indo-European	cat	291	51.000	27	87.097	31	291
Catalan	Indo-European	cat	296	52.000	27	87.097	31	296
Catalan	Indo-European	cat	302	53.000	27	87.097	31	302
Catalan	Indo-European	cat	308	54.000	27	87.097	31	308
Catalan	Indo-European	cat	314	55.000	27	87.097	31	314
Catalan	Indo-European	cat	319	56.000	27	87.097	31	319
Catalan	Indo-European	cat	325	57.000	27	87.097	31	325
Catalan	Indo-European	cat	331	58.000	27	87.097	31	331
Catalan	Indo-European	cat	336	59.000	27	87.097	31	336
Catalan	Indo-European	cat	342	60.000	27	87.097	31	342
Catalan	Indo-European	cat	348	61.000	27	87.097	31	348
Catalan	Indo-European	cat	353	62.000	27	87.097	31	353
Catalan	Indo-European	cat	359	63.000	27	87.097	31	359
Catalan	Indo-European	cat	365	64.000	27	87.097	31	365
Catalan	Indo-European	cat	370	65.000	27	87.097	31	370
Catalan	Indo-European	cat	376	66.000	27	87.097	31	376
Catalan	Indo-European	cat	382	67.000	28	90.323	31	382
Catalan	Indo-European	cat	388	68.000	28	90.323	31	388
Catalan	Indo-European	cat	393	69.000	28	90.323	31	393
Catalan	Indo-European	cat	399	70.000	28	90.323	31	399
Catalan	Indo-European	cat	405	71.000	28	90.323	31	405
Catalan	Indo-European	cat	410	72.000	28	90.323	31	410
Catalan	Indo-European	cat	416	73.000	28	90.323	31	416
Catalan	Indo-European	cat	422	74.000	28	90.323	31	422
Catalan	Indo-European	cat	428	75.000	28	90.323	31	428
Catalan	Indo-European	cat	433	76.000	28	90.323	31	433
Catalan	Indo-European	cat	439	77.000	28	90.323	31	439
Catalan	Indo-European	cat	445	78.000	28	90.323	31	445
Catalan	Indo-European	cat	450	79.000	28	90.323	31	450
Catalan	Indo-European	cat	456	80.000	28	90.323	31	456
Catalan	Indo-European	cat	462	81.000	28	90.323	31	462
Catalan	Indo-European	cat	467	82.000	28	90.323	31	467
Catalan	Indo-European	cat	473	83.000	28	90.323	31	473
Catalan	Indo-European	cat	479	84.000	28	90.323	31	479
Catalan	Indo-European	cat	484	85.000	28	90.323	31	484
Catalan	Indo-European	cat	490	86.000	28	90.323	31	490
Catalan	Indo-European	cat	496	87.000	28	90.323	31	496
Catalan	Indo-European	cat	502	88.000	28	90.323	31	502
Catalan	Indo-European	cat	507	89.000	28	90.323	31	507
Catalan	Indo-European	cat	513	90.000	28	90.323	31	513
Catalan	Indo-European	cat	519	91.000	28	90.323	31	519
Catalan	Indo-European	cat	524	92.000	28	90.323	31	524
Catalan	Indo-European	cat	530	93.000	28	90.323	31	530
Catalan	Indo-European	cat	536	94.000	28	90.323	31	536
Catalan	Indo-European	cat	542	95.000	28	90.323	31	542
Catalan	Indo-European	cat	547	96.000	28	90.323	31	547
Catalan	Indo-European	cat	553	97.000	28	90.323	31	553
Catalan	Indo-European	cat	559	98.000	28	90.323	31	559
Catalan	Indo-European	cat	564	99.000	28	90.323	31	564
Catalan	Indo-European	cat	570	100.000	28	90.323	31	570
Central Arrernte	Pama-Nyungan	aer	0	0.000	0	0.000	52	0
Central Arrernte	Pama-Nyungan	aer	6	1.000	4	7.692	52	6
Central Arrernte	Pama-Nyungan	aer	11	2.000	7	13.462	52	11
Central Arrernte	Pama-Nyungan	aer	17	3.000	10	19.231	52	17
Central Arrernte	Pama-Nyungan	aer	23	4.000	13	25.000	52	23
Central Arrernte	Pama-Nyungan	aer	28	5.000	14	26.923	52	28
Central Arrernte	Pama-Nyungan	aer	34	6.000	14	26.923	52	34
Central Arrernte	Pama-Nyungan	aer	40	7.000	15	28.846	52	40
Central Arrernte	Pama-Nyungan	aer	46	8.000	17	32.692	52	46
Central Arrernte	Pama-Nyungan	aer	51	9.000	17	32.692	52	51
Central Arrernte	Pama-Nyungan	aer	57	10.000	18	34.615	52	57
Central Arrernte	Pama-Nyungan	aer	63	11.000	19	36.538	52	63
Central Arrernte	Pama-Nyungan	aer	68	12.000	20	38.462	52	68
Central Arrernte	Pama-Nyungan	aer	74	13.000	20	38.462	52	74
Central Arrernte	Pama-Nyungan	aer	80	14.000	20	38.462	52	80
Central Arrernte	Pama-Nyungan	aer	86	15.000	20	38.462	52	86
Central Arrernte	Pama-Nyungan	aer	91	16.000	20	38.462	52	91
Central Arrernte	Pama-Nyungan	aer	97	17.000	21	40.385	52	97
Central Arrernte	Pama-Nyungan	aer	103	18.000	22	42.308	52	103
Central Arrernte	Pama-Nyungan	aer	108	19.000	22	42.308	52	108
Central Arrernte	Pama-Nyungan	aer	114	20.000	22	42.308	52	114
Central Arrernte	Pama-Nyungan	aer	120	21.000	22	42.308	52	120
Central Arrernte	Pama-Nyungan	aer	125	22.000	22	42.308	52	125
Central Arrernte	Pama-Nyungan	aer	131	23.000	24	46.154	52	131
Central Arrernte	Pama-Nyungan	aer	137	24.000	24	46.154	52	137
Central Arrernte	Pama-Nyungan	aer	142	25.000	24	46.154	52	142
Central Arrernte	Pama-Nyungan	aer	148	26.000	24	46.154	52	148
Central Arrernte	Pama-Nyungan	aer	154	27.000	25	48.077	52	154
Central Arrernte	Pama-Nyungan	aer	160	28.000	25	48.077	52	160
Central Arrernte	Pama-Nyungan	aer	165	29.000	25	48.077	52	165
Central Arrernte	Pama-Nyungan	aer	171	30.000	26	50.000	52	171
Central Arrernte	Pama-Nyungan	aer	177	31.000	27	51.923	52	177
Central Arrernte	Pama-Nyungan	aer	182	32.000	27	51.923	52	182
Central Arrernte	Pama-Nyungan	aer	188	33.000	27	51.923	52	188
Central Arrernte	Pama-Nyungan	aer	194	34.000	28	53.846	52	194
Central Arrernte	Pama-Nyungan	aer	200	35.000	28	53.846	52	200
Central Arrernte	Pama-Nyungan	aer	205	36.000	28	53.846	52	205
Central Arrernte	Pama-Nyungan	aer	211	37.000	28	53.846	52	211
Central Arrernte	Pama-Nyungan	aer	217	38.000	28	53.846	52	217
Central Arrernte	Pama-Nyungan	aer	222	39.000	28	53.846	52	222
Central Arrernte	Pama-Nyungan	aer	228	40.000	28	53.846	52	228
Central Arrernte	Pama-Nyungan	aer	234	41.000	28	53.846	52	234
Central Arrernte	Pama-Nyungan	aer	239	42.000	28	53.846	52	239
Central Arrernte	Pama-Nyungan	aer	245	43.000	28	53.846	52	245
Central Arrernte	Pama-Nyungan	aer	251	44.000	28	53.846	52	251
Central Arrernte	Pama-Nyungan	aer	256	45.000	28	53.846	52	256
Central Arrernte	Pama-Nyungan	aer	262	46.000	28	53.846	52	262
Central Arrernte	Pama-Nyungan	aer	268	47.000	28	53.846	52	268
Central Arrernte	Pama-Nyungan	aer	274	48.000	28	53.846	52	274
Central Arrernte	Pama-Nyungan	aer	279	49.000	28	53.846	52	279
Central Arrernte	Pama-Nyungan	aer	285	50.000	28	53.846	52	285
Central Arrernte	Pama-Nyungan	aer	291	51.000	28	53.846	52	291
Central Arrernte	Pama-Nyungan	aer	296	52.000	28	53.846	52	296
Central Arrernte	Pama-Nyungan	aer	302	53.000	28	53.846	52	302
Central Arrernte	Pama-Nyungan	aer	308	54.000	28	53.846	52	308
Central Arrernte	Pama-Nyungan	aer	314	55.000	28	53.846	52	314
Central Arrernte	Pama-Nyungan	aer	319	56.000	28	53.846	52	319
Central Arrernte	Pama-Nyungan	aer	325	57.000	28	53.846	52	325
Central Arrernte	Pama-Nyungan	aer	331	58.000	28	53.846	52	331
Central Arrernte	Pama-Nyungan	aer	336	59.000	28	53.846	52	336
Central Arrernte	Pama-Nyungan	aer	342	60.000	28	53.846	52	342
Central Arrernte	Pama-Nyungan	aer	348	61.000	28	53.846	52	348
Central Arrernte	Pama-Nyungan	aer	353	62.000	28	53.846	52	353
Central Arrernte	Pama-Nyungan	aer	359	63.000	28	53.846	52	359
Central Arrernte	Pama-Nyungan	aer	365	64.000	28	53.846	52	365
Central Arrernte	Pama-Nyungan	aer	370	65.000	28	53.846	52	370
Central Arrernte	Pama-Nyungan	aer	376	66.000	28	53.846	52	376
Central Arrernte	Pama-Nyungan	aer	382	67.000	28	53.846	52	382
Central Arrernte	Pama-Nyungan	aer	388	68.000	28	53.846	52	388
Central Arrernte	Pama-Nyungan	aer	393	69.000	28	53.846	52	393
Central Arrernte	Pama-Nyungan	aer	399	70.000	28	53.846	52	399
Central Arrernte	Pama-Nyungan	aer	405	71.000	28	53.846	52	405
Central Arrernte	Pama-Nyungan	aer	410	72.000	28	53.846	52	410
Central Arrernte	Pama-Nyungan	aer	416	73.000	28	53.846	52	416
Central Arrernte	Pama-Nyungan	aer	422	74.000	28	53.846	52	422
Central Arrernte	Pama-Nyungan	aer	428	75.000	28	53.846	52	428
Central Arrernte	Pama-Nyungan	aer	433	76.000	28	53.846	52	433
Central Arrernte	Pama-Nyungan	aer	439	77.000	28	53.846	52	439
Central Arrernte	Pama-Nyungan	aer	445	78.000	28	53.846	52	445
Central Arrernte	Pama-Nyungan	aer	450	79.000	28	53.846	52	450
Central Arrernte	Pama-Nyungan	aer	456	80.000	28	53.846	52	456
Central Arrernte	Pama-Nyungan	aer	462	81.000	28	53.846	52	462
Central Arrernte	Pama-Nyungan	aer	467	82.000	28	53.846	52	467
Central Arrernte	Pama-Nyungan	aer	473	83.000	28	53.846	52	473
Central Arrernte	Pama-Nyungan	aer	479	84.000	28	53.846	52	479
Central Arrernte	Pama-Nyungan	aer	484	85.000	28	53.846	52	484
Central Arrernte	Pama-Nyungan	aer	490	86.000	28	53.846	52	490
Central Arrernte	Pama-Nyungan	aer	496	87.000	28	53.846	52	496
Central Arrernte	Pama-Nyungan	aer	502	88.000	28	53.846	52	502
Central Arrernte	Pama-Nyungan	aer	507	89.000	28	53.846	52	507
Central Arrernte	Pama-Nyungan	aer	513	90.000	28	53.846	52	513
Central Arrernte	Pama-Nyungan	aer	519	91.000	28	53.846	52	519
Central Arrernte	Pama-Nyungan	aer	524	92.000	28	53.846	52	524
Central Arrernte	Pama-Nyungan	aer	530	93.000	28	53.846	52	530
Central Arrernte	Pama-Nyungan	aer	536	94.000	28	53.846	52	536
Central Arrernte	Pama-Nyungan	aer	542	95.000	28	53.846	52	542
Central Arrernte	Pama-Nyungan	aer	547	96.000	28	53.846	52	547
Central Arrernte	Pama-Nyungan	aer	553	97.000	28	53.846	52	553
Central Arrernte	Pama-Nyungan	aer	559	98.000	29	55.769	52	559
Central Arrernte	Pama-Nyungan	aer	564	99.000	29	55.769	52	564
Central Arrernte	Pama-Nyungan	aer	570	100.000	29	55.769	52	570
Central Sama	Austronesian	sml	0	0.000	0	0.000	41	0
Central Sama	Austronesian	sml	10	1.000	6	14.634	41	10
Central Sama	Austronesian	sml	20	2.000	11	26.829	41	20
Central Sama	Austronesian	sml	29	3.000	13	31.707	41	29
Central Sama	Austronesian	sml	39	4.000	17	41.463	41	39
Central Sama	Austronesian	sml	49	5.000	18	43.902	41	49
Central Sama	Austronesian	sml	59	6.000	18	43.902	41	59
Central Sama	Austronesian	sml	68	7.000	19	46.341	41	68
Central Sama	Austronesian	sml	78	8.000	19	46.341	41	78
Central Sama	Austronesian	sml	88	9.000	20	48.780	41	88
Central Sama	Austronesian	sml	98	10.000	22	53.659	41	98
Central Sama	Austronesian	sml	107	11.000	22	53.659	41	107
